segment_id,line_idx,mean_ndvi,vegetation_fraction,predicted_risk_probability,predicted_priority,pixels_sampled
87137,306,100.0,1.0,1.0,High,1
87138,306,100.0,1.0,1.0,High,1
87161,306,74.0,1.0,1.0,High,1
87174,306,86.0,1.0,1.0,High,1
87198,306,59.0,1.0,1.0,High,1
87203,306,250.0,1.0,1.0,High,1
87223,306,42.0,1.0,1.0,High,1
87244,306,250.0,1.0,1.0,High,1
87278,306,86.0,1.0,1.0,High,1
87292,306,34.0,1.0,1.0,High,1
87303,306,73.0,1.0,1.0,High,1
87343,306,53.0,1.0,1.0,High,1
87397,306,250.0,1.0,1.0,High,1
87584,307,250.0,1.0,1.0,High,1
87586,307,250.0,1.0,1.0,High,1
87587,307,250.0,1.0,1.0,High,1
87639,307,250.0,1.0,1.0,High,1
87652,307,70.0,1.0,1.0,High,1
87671,307,240.0,1.0,1.0,High,1
87716,307,52.0,1.0,1.0,High,1
87717,307,52.0,1.0,1.0,High,1
87721,307,250.0,1.0,1.0,High,1
87751,307,48.0,1.0,1.0,High,1
87773,307,250.0,1.0,1.0,High,1
87792,307,60.0,1.0,1.0,High,1
87849,307,80.0,1.0,1.0,High,1
87861,307,90.0,1.0,1.0,High,1
87862,307,90.0,1.0,1.0,High,1
87866,307,91.0,1.0,1.0,High,1
87903,307,67.0,1.0,1.0,High,1
87920,307,74.0,1.0,1.0,High,1
87921,307,74.0,1.0,1.0,High,1
87923,307,84.0,1.0,1.0,High,1
87924,307,84.0,1.0,1.0,High,1
87961,307,250.0,1.0,1.0,High,1
87968,307,250.0,1.0,1.0,High,1
87992,307,95.0,1.0,1.0,High,1
88004,307,102.0,1.0,1.0,High,1
88024,307,68.0,1.0,1.0,High,1
88121,307,250.0,1.0,1.0,High,1
88149,307,65.0,1.0,1.0,High,1
88160,307,75.0,1.0,1.0,High,1
88233,308,90.0,1.0,1.0,High,1
88248,308,79.0,1.0,1.0,High,1
88269,308,88.0,1.0,1.0,High,1
88271,308,93.0,1.0,1.0,High,1
88273,308,91.0,1.0,1.0,High,1
88275,308,93.0,1.0,1.0,High,1
88310,308,86.0,1.0,1.0,High,1
88319,308,82.0,1.0,1.0,High,1
88320,308,82.0,1.0,1.0,High,1
88326,308,86.0,1.0,1.0,High,1
88352,308,97.0,1.0,1.0,High,1
88360,308,95.0,1.0,1.0,High,1
88361,308,95.0,1.0,1.0,High,1
88377,308,107.0,1.0,1.0,High,1
88378,308,107.0,1.0,1.0,High,1
88392,308,91.0,1.0,1.0,High,1
88405,308,125.0,1.0,1.0,High,1
88418,308,106.0,1.0,1.0,High,1
88437,308,109.0,1.0,1.0,High,1
88438,308,109.0,1.0,1.0,High,1
88465,308,130.0,1.0,1.0,High,1
88533,308,102.0,1.0,1.0,High,1
88549,308,96.0,1.0,1.0,High,1
88567,308,89.0,1.0,1.0,High,1
88572,308,92.0,1.0,1.0,High,1
88609,308,102.0,1.0,1.0,High,1
88611,308,103.0,1.0,1.0,High,1
88626,308,96.0,1.0,1.0,High,1
88663,308,100.0,1.0,1.0,High,1
88685,308,90.0,1.0,1.0,High,1
88704,308,105.0,1.0,1.0,High,1
88705,308,105.0,1.0,1.0,High,1
88752,308,110.0,1.0,1.0,High,1
88760,308,83.0,1.0,1.0,High,1
88761,308,83.0,1.0,1.0,High,1
88817,308,86.0,1.0,1.0,High,1
88819,308,83.0,1.0,1.0,High,1
88821,308,80.0,1.0,1.0,High,1
88829,308,89.0,1.0,1.0,High,1
88844,308,98.0,1.0,1.0,High,1
88849,308,81.0,1.0,1.0,High,1
88877,308,69.0,1.0,1.0,High,1
88887,308,78.0,1.0,1.0,High,1
88898,308,80.0,1.0,1.0,High,1
88905,308,91.0,1.0,1.0,High,1
88906,308,91.0,1.0,1.0,High,1
88912,308,84.0,1.0,1.0,High,1
88934,309,107.0,1.0,1.0,High,1
88936,309,111.0,1.0,1.0,High,1
88955,309,82.0,1.0,1.0,High,1
88967,309,96.0,1.0,1.0,High,1
88974,309,67.0,1.0,1.0,High,1
89013,309,91.0,1.0,1.0,High,1
89045,309,80.0,1.0,1.0,High,1
89099,310,84.0,1.0,1.0,High,1
89114,310,81.0,1.0,1.0,High,1
89116,310,81.0,1.0,1.0,High,1
89127,310,92.0,1.0,1.0,High,1
89130,310,86.0,1.0,1.0,High,1
89135,310,92.0,1.0,1.0,High,1
89168,310,91.0,1.0,1.0,High,1
89169,310,91.0,1.0,1.0,High,1
89182,310,95.0,1.0,1.0,High,1
89207,310,86.0,1.0,1.0,High,1
89229,310,18.0,1.0,1.0,High,1
89242,310,16.0,1.0,1.0,High,1
89255,310,73.0,1.0,1.0,High,1
89274,310,71.0,1.0,1.0,High,1
89319,310,66.0,1.0,1.0,High,1
89328,310,71.0,1.0,1.0,High,1
89341,310,69.0,1.0,1.0,High,1
89347,310,77.0,1.0,1.0,High,1
89408,311,76.0,1.0,1.0,High,1
89415,311,75.0,1.0,1.0,High,1
89427,311,72.0,1.0,1.0,High,1
89430,311,71.0,1.0,1.0,High,1
89445,311,74.0,1.0,1.0,High,1
89456,311,71.0,1.0,1.0,High,1
89457,311,71.0,1.0,1.0,High,1
89529,311,83.0,1.0,1.0,High,1
89532,311,81.0,1.0,1.0,High,1
89533,311,81.0,1.0,1.0,High,1
89564,312,85.0,1.0,1.0,High,1
89568,312,86.0,1.0,1.0,High,1
89570,312,54.0,1.0,1.0,High,1
89649,312,250.0,1.0,1.0,High,1
89662,312,55.0,1.0,1.0,High,1
89663,312,55.0,1.0,1.0,High,1
89676,312,65.0,1.0,1.0,High,1
89688,312,250.0,1.0,1.0,High,1
89698,312,70.0,1.0,1.0,High,1
89714,312,70.0,1.0,1.0,High,1
89716,312,56.0,1.0,1.0,High,1
89729,312,85.0,1.0,1.0,High,1
89730,312,85.0,1.0,1.0,High,1
89747,312,92.0,1.0,1.0,High,1
89758,312,99.0,1.0,1.0,High,1
89787,313,115.0,1.0,1.0,High,1
89802,313,78.0,1.0,1.0,High,1
89806,313,68.0,1.0,1.0,High,1
89826,313,60.0,1.0,1.0,High,1
89829,313,250.0,1.0,1.0,High,1
89883,313,250.0,1.0,1.0,High,1
89885,313,250.0,1.0,1.0,High,1
89887,313,250.0,1.0,1.0,High,1
89915,313,101.0,1.0,1.0,High,1
89929,313,87.0,1.0,1.0,High,1
89945,313,70.0,1.0,1.0,High,1
89953,313,29.0,1.0,1.0,High,1
89957,313,70.0,1.0,1.0,High,1
89981,313,81.0,1.0,1.0,High,1
90080,313,73.0,1.0,1.0,High,1
90115,313,65.0,1.0,1.0,High,1
90117,313,62.0,1.0,1.0,High,1
90130,313,89.0,1.0,1.0,High,1
90158,313,77.0,1.0,1.0,High,1
90193,313,250.0,1.0,1.0,High,1
90219,313,117.0,1.0,1.0,High,1
90227,313,250.0,1.0,1.0,High,1
90235,314,86.0,1.0,1.0,High,1
90249,314,88.0,1.0,1.0,High,1
90311,315,105.0,1.0,1.0,High,1
90354,315,104.0,1.0,1.0,High,1
90397,315,96.0,1.0,1.0,High,1
90399,315,90.0,1.0,1.0,High,1
90412,315,93.0,1.0,1.0,High,1
90434,315,99.0,1.0,1.0,High,1
90441,315,110.0,1.0,1.0,High,1
90442,315,110.0,1.0,1.0,High,1
90444,315,94.0,1.0,1.0,High,1
90453,315,108.0,1.0,1.0,High,1
90460,315,106.0,1.0,1.0,High,1
90560,316,68.0,1.0,1.0,High,1
90563,316,71.0,1.0,1.0,High,1
90566,316,75.0,1.0,1.0,High,1
90598,316,76.0,1.0,1.0,High,1
90599,316,76.0,1.0,1.0,High,1
90601,316,78.0,1.0,1.0,High,1
90602,316,78.0,1.0,1.0,High,1
90635,316,98.0,1.0,1.0,High,1
90643,316,96.0,1.0,1.0,High,1
90645,316,98.0,1.0,1.0,High,1
90668,316,94.0,1.0,1.0,High,1
90697,316,76.0,1.0,1.0,High,1
90698,316,76.0,1.0,1.0,High,1
90740,316,80.0,1.0,1.0,High,1
90825,316,81.0,1.0,1.0,High,1
90843,316,82.0,1.0,1.0,High,1
90844,316,82.0,1.0,1.0,High,1
90860,316,66.0,1.0,1.0,High,1
90862,316,82.0,1.0,1.0,High,1
90875,316,76.0,1.0,1.0,High,1
90888,316,86.0,1.0,1.0,High,1
90890,316,85.0,1.0,1.0,High,1
90927,317,108.0,1.0,1.0,High,1
90937,317,101.0,1.0,1.0,High,1
90938,317,101.0,1.0,1.0,High,1
90950,317,94.0,1.0,1.0,High,1
90951,317,94.0,1.0,1.0,High,1
90955,317,95.0,1.0,1.0,High,1
90993,318,68.0,1.0,1.0,High,1
90994,318,68.0,1.0,1.0,High,1
91020,318,69.0,1.0,1.0,High,1
91034,318,66.0,1.0,1.0,High,1
91035,318,66.0,1.0,1.0,High,1
91040,318,72.0,1.0,1.0,High,1
91082,318,55.0,1.0,1.0,High,1
91137,318,64.0,1.0,1.0,High,1
91138,318,64.0,1.0,1.0,High,1
91145,318,75.0,1.0,1.0,High,1
91164,318,57.0,1.0,1.0,High,1
91165,318,57.0,1.0,1.0,High,1
91188,318,67.0,1.0,1.0,High,1
91222,318,62.0,1.0,1.0,High,1
91244,318,68.0,1.0,1.0,High,1
91318,318,74.0,1.0,1.0,High,1
91361,318,68.0,1.0,1.0,High,1
91369,318,66.0,1.0,1.0,High,1
91390,318,69.0,1.0,1.0,High,1
91393,318,68.0,1.0,1.0,High,1
91411,318,63.0,1.0,1.0,High,1
91429,318,81.0,1.0,1.0,High,1
91455,318,83.0,1.0,1.0,High,1
91517,319,78.0,1.0,1.0,High,1
91554,319,74.0,1.0,1.0,High,1
91561,319,72.0,1.0,1.0,High,1
91583,319,78.0,1.0,1.0,High,1
91594,319,75.0,1.0,1.0,High,1
91611,319,69.0,1.0,1.0,High,1
91624,319,67.0,1.0,1.0,High,1
91667,319,78.0,1.0,1.0,High,1
91672,319,75.0,1.0,1.0,High,1
91692,319,86.0,1.0,1.0,High,1
91694,319,77.0,1.0,1.0,High,1
91711,319,82.0,1.0,1.0,High,1
91720,319,82.0,1.0,1.0,High,1
91732,319,91.0,1.0,1.0,High,1
91744,319,98.0,1.0,1.0,High,1
91767,319,92.0,1.0,1.0,High,1
91794,319,91.0,1.0,1.0,High,1
91803,319,95.0,1.0,1.0,High,1
91823,319,99.0,1.0,1.0,High,1
91847,319,95.0,1.0,1.0,High,1
91870,319,92.0,1.0,1.0,High,1
91885,319,94.0,1.0,1.0,High,1
91908,319,90.0,1.0,1.0,High,1
91925,319,92.0,1.0,1.0,High,1
91928,319,88.0,1.0,1.0,High,1
91929,319,88.0,1.0,1.0,High,1
91940,319,87.0,1.0,1.0,High,1
91970,319,94.0,1.0,1.0,High,1
92000,319,84.0,1.0,1.0,High,1
92014,319,86.0,1.0,1.0,High,1
92045,319,68.0,1.0,1.0,High,1
92050,319,74.0,1.0,1.0,High,1
92055,319,64.0,1.0,1.0,High,1
92060,319,71.0,1.0,1.0,High,1
92065,319,68.0,1.0,1.0,High,1
92075,319,68.0,1.0,1.0,High,1
92090,319,87.0,1.0,1.0,High,1
92103,319,90.0,1.0,1.0,High,1
92106,319,94.0,1.0,1.0,High,1
92141,321,113.0,1.0,1.0,High,1
92154,321,101.0,1.0,1.0,High,1
92161,321,101.0,1.0,1.0,High,1
92163,321,96.0,1.0,1.0,High,1
92290,321,98.0,1.0,1.0,High,1
92298,321,95.0,1.0,1.0,High,1
92306,321,105.0,1.0,1.0,High,1
92392,321,83.0,1.0,1.0,High,1
92402,321,82.0,1.0,1.0,High,1
92416,321,91.0,1.0,1.0,High,1
92509,321,105.0,1.0,1.0,High,1
92510,321,105.0,1.0,1.0,High,1
92524,321,98.0,1.0,1.0,High,1
92544,321,102.0,1.0,1.0,High,1
92557,321,94.0,1.0,1.0,High,1
92558,321,94.0,1.0,1.0,High,1
92583,321,113.0,1.0,1.0,High,1
92608,321,136.0,1.0,1.0,High,1
92634,322,99.0,1.0,1.0,High,1
92641,322,96.0,1.0,1.0,High,1
92664,322,109.0,1.0,1.0,High,1
92677,322,93.0,1.0,1.0,High,1
92714,322,109.0,1.0,1.0,High,1
92718,322,99.0,1.0,1.0,High,1
92719,322,99.0,1.0,1.0,High,1
92729,322,104.0,1.0,1.0,High,1
92767,322,86.0,1.0,1.0,High,1
92794,322,101.0,1.0,1.0,High,1
92828,322,70.0,1.0,1.0,High,1
92834,322,82.0,1.0,1.0,High,1
92835,322,82.0,1.0,1.0,High,1
92852,322,91.0,1.0,1.0,High,1
92862,322,93.0,1.0,1.0,High,1
92863,322,93.0,1.0,1.0,High,1
92866,322,84.0,1.0,1.0,High,1
92883,323,111.0,1.0,1.0,High,1
92908,323,95.0,1.0,1.0,High,1
92924,323,91.0,1.0,1.0,High,1
93042,323,146.0,1.0,1.0,High,1
93047,323,124.0,1.0,1.0,High,1
93102,323,110.0,1.0,1.0,High,1
93110,323,133.0,1.0,1.0,High,1
93176,324,86.0,1.0,1.0,High,1
93179,324,78.0,1.0,1.0,High,1
93184,324,83.0,1.0,1.0,High,1
93258,326,90.0,1.0,1.0,High,1
93313,326,80.0,1.0,1.0,High,1
93325,326,91.0,1.0,1.0,High,1
93365,326,75.0,1.0,1.0,High,1
93412,326,82.0,1.0,1.0,High,1
93492,326,74.0,1.0,1.0,High,1
93537,326,76.0,1.0,1.0,High,1
93546,326,75.0,1.0,1.0,High,1
93563,326,70.0,1.0,1.0,High,1
93566,326,69.0,1.0,1.0,High,1
93567,326,69.0,1.0,1.0,High,1
93602,326,79.0,1.0,1.0,High,1
93636,326,85.0,1.0,1.0,High,1
93638,326,75.0,1.0,1.0,High,1
93667,326,74.0,1.0,1.0,High,1
93685,326,77.0,1.0,1.0,High,1
93717,326,70.0,1.0,1.0,High,1
93726,326,68.0,1.0,1.0,High,1
93737,326,82.0,1.0,1.0,High,1
93796,327,76.0,1.0,1.0,High,1
93813,327,73.0,1.0,1.0,High,1
93822,327,89.0,1.0,1.0,High,1
93848,328,87.0,1.0,1.0,High,1
93863,328,86.0,1.0,1.0,High,1
93901,328,90.0,1.0,1.0,High,1
93987,329,70.0,1.0,1.0,High,1
94011,329,73.0,1.0,1.0,High,1
94012,329,73.0,1.0,1.0,High,1
94100,329,80.0,1.0,1.0,High,1
94116,329,69.0,1.0,1.0,High,1
94124,329,69.0,1.0,1.0,High,1
94146,329,52.0,1.0,1.0,High,1
94169,329,56.0,1.0,1.0,High,1
94177,329,55.0,1.0,1.0,High,1
94200,329,50.0,1.0,1.0,High,1
94203,329,51.0,1.0,1.0,High,1
94233,329,46.0,1.0,1.0,High,1
94281,329,47.0,1.0,1.0,High,1
94304,329,50.0,1.0,1.0,High,1
94315,329,50.0,1.0,1.0,High,1
94327,329,48.0,1.0,1.0,High,1
94349,329,50.0,1.0,1.0,High,1
94356,329,46.0,1.0,1.0,High,1
94384,330,83.0,1.0,1.0,High,1
94413,330,87.0,1.0,1.0,High,1
94418,330,81.0,1.0,1.0,High,1
94425,330,84.0,1.0,1.0,High,1
94504,330,96.0,1.0,1.0,High,1
94516,330,100.0,1.0,1.0,High,1
94555,330,98.0,1.0,1.0,High,1
94574,330,114.0,1.0,1.0,High,1
94590,330,101.0,1.0,1.0,High,1
94616,330,118.0,1.0,1.0,High,1
94631,330,121.0,1.0,1.0,High,1
94652,330,103.0,1.0,1.0,High,1
94669,330,105.0,1.0,1.0,High,1
94681,330,112.0,1.0,1.0,High,1
94682,330,112.0,1.0,1.0,High,1
94695,330,92.0,1.0,1.0,High,1
94696,330,92.0,1.0,1.0,High,1
94770,330,96.0,1.0,1.0,High,1
94771,330,96.0,1.0,1.0,High,1
94798,330,111.0,1.0,1.0,High,1
94866,331,99.0,1.0,1.0,High,1
94884,331,91.0,1.0,1.0,High,1
94910,331,117.0,1.0,1.0,High,1
94918,331,114.0,1.0,1.0,High,1
94925,331,93.0,1.0,1.0,High,1
94944,331,75.0,1.0,1.0,High,1
94971,331,88.0,1.0,1.0,High,1
94972,331,88.0,1.0,1.0,High,1
94988,331,80.0,1.0,1.0,High,1
95006,331,79.0,1.0,1.0,High,1
95114,331,74.0,1.0,1.0,High,1
95115,331,74.0,1.0,1.0,High,1
95140,331,79.0,1.0,1.0,High,1
95149,331,84.0,1.0,1.0,High,1
95157,331,95.0,1.0,1.0,High,1
95162,331,88.0,1.0,1.0,High,1
95181,331,75.0,1.0,1.0,High,1
95197,331,112.0,1.0,1.0,High,1
95198,331,112.0,1.0,1.0,High,1
95210,331,96.0,1.0,1.0,High,1
95224,331,96.0,1.0,1.0,High,1
95225,331,96.0,1.0,1.0,High,1
95239,331,103.0,1.0,1.0,High,1
95240,331,103.0,1.0,1.0,High,1
95242,331,99.0,1.0,1.0,High,1
95243,331,99.0,1.0,1.0,High,1
95258,331,107.0,1.0,1.0,High,1
95268,331,104.0,1.0,1.0,High,1
95276,331,87.0,1.0,1.0,High,1
95333,331,77.0,1.0,1.0,High,1
95373,332,84.0,1.0,1.0,High,1
95392,332,77.0,1.0,1.0,High,1
95393,332,77.0,1.0,1.0,High,1
95396,332,79.0,1.0,1.0,High,1
95415,332,89.0,1.0,1.0,High,1
95457,332,79.0,1.0,1.0,High,1
95472,332,82.0,1.0,1.0,High,1
95511,332,59.0,1.0,1.0,High,1
95523,332,75.0,1.0,1.0,High,1
95563,332,73.0,1.0,1.0,High,1
95598,332,80.0,1.0,1.0,High,1
95632,332,98.0,1.0,1.0,High,1
95650,332,92.0,1.0,1.0,High,1
95663,332,87.0,1.0,1.0,High,1
95680,332,65.0,1.0,1.0,High,1
95695,332,64.0,1.0,1.0,High,1
95699,332,64.0,1.0,1.0,High,1
95700,332,64.0,1.0,1.0,High,1
95739,332,71.0,1.0,1.0,High,1
95741,332,84.0,1.0,1.0,High,1
95748,332,58.0,1.0,1.0,High,1
95749,332,58.0,1.0,1.0,High,1
95760,332,55.0,1.0,1.0,High,1
95763,332,62.0,1.0,1.0,High,1
95766,332,59.0,1.0,1.0,High,1
95842,333,77.0,1.0,1.0,High,1
95913,333,120.0,1.0,1.0,High,1
95918,333,118.0,1.0,1.0,High,1
95937,333,89.0,1.0,1.0,High,1
96000,333,73.0,1.0,1.0,High,1
96051,333,96.0,1.0,1.0,High,1
96079,333,87.0,1.0,1.0,High,1
96085,333,98.0,1.0,1.0,High,1
96088,333,97.0,1.0,1.0,High,1
96091,333,86.0,1.0,1.0,High,1
96101,333,104.0,1.0,1.0,High,1
96109,333,106.0,1.0,1.0,High,1
96133,333,96.0,1.0,1.0,High,1
96134,333,96.0,1.0,1.0,High,1
96171,333,75.0,1.0,1.0,High,1
96201,333,77.0,1.0,1.0,High,1
96222,334,43.0,1.0,1.0,High,1
96223,334,43.0,1.0,1.0,High,1
96246,334,47.0,1.0,1.0,High,1
96247,334,47.0,1.0,1.0,High,1
96252,334,51.0,1.0,1.0,High,1
96288,335,99.0,1.0,1.0,High,1
96297,335,110.0,1.0,1.0,High,1
96307,335,122.0,1.0,1.0,High,1
96308,335,122.0,1.0,1.0,High,1
96357,338,41.0,1.0,1.0,High,1
96361,339,52.0,1.0,1.0,High,1
96363,340,80.0,1.0,1.0,High,1
96400,340,97.0,1.0,1.0,High,1
96448,340,88.0,1.0,1.0,High,1
96469,340,94.0,1.0,1.0,High,1
96500,340,77.0,1.0,1.0,High,1
96501,340,77.0,1.0,1.0,High,1
96526,340,88.0,1.0,1.0,High,1
96538,340,90.0,1.0,1.0,High,1
96539,340,90.0,1.0,1.0,High,1
96584,340,90.0,1.0,1.0,High,1
96600,340,100.0,1.0,1.0,High,1
96622,340,83.0,1.0,1.0,High,1
96631,340,98.0,1.0,1.0,High,1
96638,340,91.0,1.0,1.0,High,1
96657,340,77.0,1.0,1.0,High,1
96658,340,77.0,1.0,1.0,High,1
96664,340,89.0,1.0,1.0,High,1
96686,340,67.0,1.0,1.0,High,1
96696,340,55.0,1.0,1.0,High,1
96706,340,57.0,1.0,1.0,High,1
96715,340,60.0,1.0,1.0,High,1
96768,341,106.0,1.0,1.0,High,1
96786,341,139.0,1.0,1.0,High,1
96795,341,250.0,1.0,1.0,High,1
96796,341,250.0,1.0,1.0,High,1
96802,341,250.0,1.0,1.0,High,1
96868,341,250.0,1.0,1.0,High,1
96882,341,82.0,1.0,1.0,High,1
96914,341,87.0,1.0,1.0,High,1
96923,341,52.0,1.0,1.0,High,1
96941,341,100.0,1.0,1.0,High,1
96953,341,250.0,1.0,1.0,High,1
96976,341,92.0,1.0,1.0,High,1
96994,341,250.0,1.0,1.0,High,1
96997,341,250.0,1.0,1.0,High,1
97008,341,250.0,1.0,1.0,High,1
97017,341,92.0,1.0,1.0,High,1
97030,341,106.0,1.0,1.0,High,1
97033,341,130.0,1.0,1.0,High,1
97050,341,130.0,1.0,1.0,High,1
97051,341,130.0,1.0,1.0,High,1
97055,341,250.0,1.0,1.0,High,1
97103,341,87.0,1.0,1.0,High,1
97130,341,54.0,1.0,1.0,High,1
97131,341,54.0,1.0,1.0,High,1
97148,341,90.0,1.0,1.0,High,1
97226,341,250.0,1.0,1.0,High,1
97227,341,250.0,1.0,1.0,High,1
97270,341,84.0,1.0,1.0,High,1
97284,341,85.0,1.0,1.0,High,1
97295,341,56.0,1.0,1.0,High,1
97296,341,56.0,1.0,1.0,High,1
97314,341,59.0,1.0,1.0,High,1
97333,341,72.0,1.0,1.0,High,1
97352,342,250.0,1.0,1.0,High,1
97362,342,84.0,1.0,1.0,High,1
97373,342,124.0,1.0,1.0,High,1
97418,342,101.0,1.0,1.0,High,1
97432,342,93.0,1.0,1.0,High,1
97433,342,93.0,1.0,1.0,High,1
97464,342,107.0,1.0,1.0,High,1
97474,342,250.0,1.0,1.0,High,1
97485,342,250.0,1.0,1.0,High,1
97493,342,78.0,1.0,1.0,High,1
97546,342,69.0,1.0,1.0,High,1
97549,342,61.0,1.0,1.0,High,1
97558,342,76.0,1.0,1.0,High,1
97561,342,75.0,1.0,1.0,High,1
97582,342,69.0,1.0,1.0,High,1
97585,342,58.0,1.0,1.0,High,1
97588,342,53.0,1.0,1.0,High,1
97618,343,77.0,1.0,1.0,High,1
97631,343,110.0,1.0,1.0,High,1
97673,344,118.0,1.0,1.0,High,1
97701,345,70.0,1.0,1.0,High,1
97717,345,73.0,1.0,1.0,High,1
97719,345,74.0,1.0,1.0,High,1
97721,345,79.0,1.0,1.0,High,1
97722,345,79.0,1.0,1.0,High,1
97745,345,84.0,1.0,1.0,High,1
97767,345,91.0,1.0,1.0,High,1
97827,345,102.0,1.0,1.0,High,1
97828,345,102.0,1.0,1.0,High,1
97885,345,75.0,1.0,1.0,High,1
97920,345,77.0,1.0,1.0,High,1
97939,345,92.0,1.0,1.0,High,1
97949,345,82.0,1.0,1.0,High,1
97956,345,86.0,1.0,1.0,High,1
98000,345,74.0,1.0,1.0,High,1
98009,345,76.0,1.0,1.0,High,1
98085,345,85.0,1.0,1.0,High,1
98102,345,94.0,1.0,1.0,High,1
98129,345,51.0,1.0,1.0,High,1
98131,345,51.0,1.0,1.0,High,1
98161,345,62.0,1.0,1.0,High,1
98163,345,62.0,1.0,1.0,High,1
98165,345,62.0,1.0,1.0,High,1
98167,345,65.0,1.0,1.0,High,1
98197,345,66.0,1.0,1.0,High,1
98198,345,66.0,1.0,1.0,High,1
98204,345,61.0,1.0,1.0,High,1
98209,345,54.0,1.0,1.0,High,1
98221,345,55.0,1.0,1.0,High,1
98228,345,54.0,1.0,1.0,High,1
98238,345,47.0,1.0,1.0,High,1
98248,345,51.0,1.0,1.0,High,1
98254,345,48.0,1.0,1.0,High,1
98255,345,48.0,1.0,1.0,High,1
98300,346,55.0,1.0,1.0,High,1
98375,346,79.0,1.0,1.0,High,1
98383,346,85.0,1.0,1.0,High,1
98399,346,64.0,1.0,1.0,High,1
98400,346,64.0,1.0,1.0,High,1
98427,346,62.0,1.0,1.0,High,1
98519,347,50.0,1.0,1.0,High,1
98536,347,53.0,1.0,1.0,High,1
98577,348,64.0,1.0,1.0,High,1
98587,348,63.0,1.0,1.0,High,1
98623,348,78.0,1.0,1.0,High,1
98635,348,75.0,1.0,1.0,High,1
98637,348,72.0,1.0,1.0,High,1
98639,348,75.0,1.0,1.0,High,1
98642,348,80.0,1.0,1.0,High,1
98649,348,74.0,1.0,1.0,High,1
98698,348,67.0,1.0,1.0,High,1
98721,348,80.0,1.0,1.0,High,1
98751,348,63.0,1.0,1.0,High,1
98818,348,48.0,1.0,1.0,High,1
98819,348,48.0,1.0,1.0,High,1
98839,348,47.0,1.0,1.0,High,1
98844,348,47.0,1.0,1.0,High,1
98845,348,47.0,1.0,1.0,High,1
98863,348,47.0,1.0,1.0,High,1
98930,349,59.0,1.0,1.0,High,1
98940,349,52.0,1.0,1.0,High,1
98958,349,56.0,1.0,1.0,High,1
98964,349,59.0,1.0,1.0,High,1
99015,350,56.0,1.0,1.0,High,1
99069,351,56.0,1.0,1.0,High,1
99070,351,56.0,1.0,1.0,High,1
99074,351,52.0,1.0,1.0,High,1
99088,351,58.0,1.0,1.0,High,1
99108,351,56.0,1.0,1.0,High,1
99110,351,57.0,1.0,1.0,High,1
99132,351,49.0,1.0,1.0,High,1
99196,351,72.0,1.0,1.0,High,1
99240,351,80.0,1.0,1.0,High,1
99255,351,62.0,1.0,1.0,High,1
99264,351,61.0,1.0,1.0,High,1
99295,351,61.0,1.0,1.0,High,1
99296,351,61.0,1.0,1.0,High,1
99297,351,56.0,1.0,1.0,High,1
99298,351,56.0,1.0,1.0,High,1
99300,351,58.0,1.0,1.0,High,1
99341,351,56.0,1.0,1.0,High,1
99362,351,54.0,1.0,1.0,High,1
99383,352,62.0,1.0,1.0,High,1
99386,352,56.0,1.0,1.0,High,1
99426,352,45.0,1.0,1.0,High,1
99428,352,47.0,1.0,1.0,High,1
99429,352,47.0,1.0,1.0,High,1
99442,353,53.0,1.0,1.0,High,1
99444,353,51.0,1.0,1.0,High,1
99445,353,51.0,1.0,1.0,High,1
99476,353,60.0,1.0,1.0,High,1
99556,353,51.0,1.0,1.0,High,1
99612,353,52.0,1.0,1.0,High,1
99627,353,58.0,1.0,1.0,High,1
99705,353,66.0,1.0,1.0,High,1
99743,353,65.0,1.0,1.0,High,1
99794,353,68.0,1.0,1.0,High,1
99798,353,77.0,1.0,1.0,High,1
99811,353,68.0,1.0,1.0,High,1
99822,353,78.0,1.0,1.0,High,1
99844,353,74.0,1.0,1.0,High,1
99859,353,75.0,1.0,1.0,High,1
99934,354,54.0,1.0,1.0,High,1
100016,354,45.0,1.0,1.0,High,1
100046,354,54.0,1.0,1.0,High,1
100067,354,49.0,1.0,1.0,High,1
100084,354,48.0,1.0,1.0,High,1
100128,354,41.0,1.0,1.0,High,1
100160,354,44.0,1.0,1.0,High,1
100179,354,52.0,1.0,1.0,High,1
100188,354,53.0,1.0,1.0,High,1
100196,354,52.0,1.0,1.0,High,1
100197,354,52.0,1.0,1.0,High,1
100218,354,52.0,1.0,1.0,High,1
100225,354,52.0,1.0,1.0,High,1
100231,354,52.0,1.0,1.0,High,1
100232,354,52.0,1.0,1.0,High,1
100238,354,57.0,1.0,1.0,High,1
100266,354,56.0,1.0,1.0,High,1
100291,354,57.0,1.0,1.0,High,1
100400,354,51.0,1.0,1.0,High,1
100455,355,50.0,1.0,1.0,High,1
100468,355,56.0,1.0,1.0,High,1
100491,355,52.0,1.0,1.0,High,1
100493,355,50.0,1.0,1.0,High,1
100495,355,47.0,1.0,1.0,High,1
100497,355,48.0,1.0,1.0,High,1
100499,355,53.0,1.0,1.0,High,1
100501,355,53.0,1.0,1.0,High,1
100518,355,45.0,1.0,1.0,High,1
100535,355,45.0,1.0,1.0,High,1
100540,355,48.0,1.0,1.0,High,1
100555,355,44.0,1.0,1.0,High,1
100586,355,53.0,1.0,1.0,High,1
100605,355,57.0,1.0,1.0,High,1
100621,355,48.0,1.0,1.0,High,1
